TotalPopulation	GenderPopulation	Males	Females	Num_Households	Family_Households	Husband_Wife	Other	MaleHH	FemaleHH	LO_FemaleHH	NLO_FemaleHH
743	743	375	345	151	106	45	13	32	194	106	88	17	031	220500	2
815	815	393	372	170	94	76	16	60	202	103	99	17	031	220500	3
731	731	386	378	129	88	41	8	33	249	155	94	17	031	220601	1
1035	1035	514	354	230	151	79	19	60	124	80	44	17	031	220601	2
624	624	334	365	91	65	26	16	10	274	195	79	17	031	220602	1
415	415	206	173	93	70	23	7	16	80	48	32	17	031	220602	2
1294	1294	627	721	237	105	132	26	106	484	384	100	17	031	220602	3
1760	1760	862	840	327	193	134	29	105	513	363	150	17	031	220602	4
971	971	497	339	211	128	83	29	54	128	70	58	17	031	220602	5
1001	1001	510	315	202	110	92	30	62	113	68	45	17	031	220701	1
892	892	441	257	199	122	77	24	53	58	32	26	17	031	220701	2
1544	1544	771	496	329	193	136	33	103	167	117	50	17	031	220701	3
1362	1362	678	425	287	157	130	44	86	138	86	52	17	031	220702	1
851	851	429	322	183	79	104	22	82	139	110	29	17	031	220702	2
851	851	421	281	178	99	79	18	61	103	63	40	17	031	220702	3
996	996	497	330	204	129	75	19	56	126	66	60	17	031	220702	4
1023	1023	497	350	219	134	85	14	71	131	108	23	17	031	220901	1
1239	1239	598	359	256	131	125	26	99	103	72	31	17	031	220901	2
1236	1236	595	328	266	154	112	36	76	62	48	14	17	031	220901	3
1627	1627	824	471	357	222	135	45	90	114	82	32	17	031	220902	1
1744	1744	912	523	388	231	157	56	101	135	91	44	17	031	220902	2
1441	1441	731	504	288	162	126	40	86	216	124	92	17	031	221000	1
1482	1482	729	456	311	156	155	46	109	145	88	57	17	031	221000	2
1627	1627	848	670	245	161	84	24	60	425	276	149	17	031	221100	1
1966	1966	992	818	387	202	185	44	141	431	285	146	17	031	221100	2
1277	1277	651	438	271	153	118	29	89	167	101	66	17	031	221100	3
1211	1211	579	532	240	148	92	23	69	292	164	128	17	031	221200	1
1649	1649	817	662	310	184	126	30	96	352	176	176	17	031	221200	2
1489	1489	782	566	292	193	99	29	70	274	156	118	17	031	221300	1
1169	1169	660	496	185	130	55	13	42	311	188	123	17	031	221300	2
564	564	272	224	104	58	46	18	28	120	65	55	17	031	221300	3
968	968	502	360	195	119	76	25	51	165	96	69	17	031	221400	1
807	807	440	325	144	108	36	16	20	181	110	71	17	031	221400	2
1245	1245	670	490	227	142	85	25	60	263	142	121	17	031	221400	3
1147	1147	578	619	201	119	82	28	54	418	329	89	17	031	221500	1
1682	1682	869	766	322	191	131	39	92	444	318	126	17	031	221500	2
1511	1511	717	739	303	245	58	19	39	436	273	163	17	031	221600	1
1458	1458	744	679	292	224	68	30	38	387	222	165	17	031	221600	2
945	945	470	421	213	177	36	8	28	208	136	72	17	031	222200	1
967	967	510	474	186	162	24	5	19	288	163	125	17	031	222200	2
1410	1410	709	478	280	161	119	30	89	198	103	95	17	031	222500	1
1602	1602	826	691	323	177	146	38	108	368	232	136	17	031	222600	1
942	942	496	325	194	100	94	28	66	131	72	59	17	031	222700	1
1293	1293	649	449	289	137	152	39	113	160	109	51	17	031	222700	2
1074	1074	515	334	236	102	134	31	103	98	63	35	17	031	222800	1
1244	1244	628	349	250	134	116	33	83	99	72	27	17	031	222900	1
1623	1623	812	598	344	167	177	49	128	254	175	79	17	031	230100	1
2107	2107	1035	590	443	234	209	47	162	147	96	51	17	031	230200	1
1024	1024	517	275	225	108	117	39	78	50	36	14	17	031	230300	1
1322	1322	673	353	279	170	109	35	74	74	46	28	17	031	230400	1
1287	1287	623	358	287	148	139	35	104	71	46	25	17	031	230400	2
2406	2406	1156	689	518	268	250	65	185	171	141	30	17	031	230500	1
1164	1164	587	383	254	128	126	52	74	129	119	10	17	031	230500	2
851	851	449	283	176	86	90	26	64	107	91	16	17	031	230600	1
1274	1274	624	371	286	121	165	37	128	85	70	15	17	031	230600	2
929	929	458	273	214	109	105	24	81	59	46	13	17	031	230600	3
988	988	487	266	217	108	109	30	79	49	34	15	17	031	230600	4
1472	1472	713	417	342	137	205	58	147	75	55	20	17	031	230600	5
1304	1304	641	396	290	143	147	39	108	106	76	30	17	031	230600	6
1551	1551	748	435	354	198	156	41	115	81	59	22	17	031	230700	1
1254	1254	606	351	273	137	136	39	97	78	55	23	17	031	230700	2
1597	1597	793	445	352	163	189	53	136	93	72	21	17	031	230700	3
1962	1962	968	559	449	244	205	66	139	110	79	31	17	031	230700	4
1314	1314	627	362	301	187	114	24	90	61	47	14	17	031	230800	1
1799	1799	877	662	400	184	216	49	167	262	169	93	17	031	230900	1
2099	2099	935	666	448	169	279	47	232	218	136	82	17	031	230900	2
1501	1501	770	438	332	156	176	56	120	106	66	40	17	031	230900	3
1236	1236	576	362	269	99	170	35	135	93	71	22	17	031	231100	1
1209	1209	595	355	261	93	168	39	129	94	75	19	17	031	231200	1
1156	1156	551	356	261	78	183	26	157	95	79	16	17	031	231200	2
1090	1090	500	325	247	67	180	37	143	78	68	10	17	031	231200	3
1336	1336	629	376	281	103	178	42	136	95	81	14	17	031	231200	4
1304	1304	634	400	294	82	212	43	169	106	90	16	17	031	231200	5
892	892	408	279	199	60	139	18	121	80	62	18	17	031	231500	1
970	970	521	397	194	55	139	31	108	203	185	18	17	031	231500	2
454	454	215	149	97	28	69	13	56	52	46	6	17	031	231500	3
960	960	454	354	218	62	156	33	123	136	128	8	17	031	231500	4
1326	1326	616	383	288	72	216	38	178	95	81	14	17	031	231500	5
1437	1437	679	411	311	91	220	40	180	100	84	16	17	031	231500	6
1452	1452	740	788	275	221	54	18	36	513	385	128	17	031	240200	1
1317	1317	686	668	233	186	47	20	27	435	252	183	17	031	240300	1
2251	2251	1153	1205	431	365	66	25	41	774	477	297	17	031	240500	1
1457	1457	766	586	327	223	104	30	74	259	157	102	17	031	240600	1
1535	1535	753	565	339	188	151	26	125	226	136	90	17	031	240700	1
696	696	367	265	135	75	60	18	42	130	107	23	17	031	240800	1
921	921	490	321	169	73	96	24	72	152	99	53	17	031	240800	2
1182	1182	597	480	241	127	114	37	77	239	170	69	17	031	240900	1
1040	1040	500	380	210	71	139	27	112	170	112	58	17	031	241000	1
1007	1007	464	328	191	79	112	25	87	137	84	53	17	031	241000	2
1748	1748	910	751	339	180	159	37	122	412	234	178	17	031	241100	1
1934	1934	961	780	373	184	189	35	154	407	226	181	17	031	241100	2
908	908	426	390	174	129	45	10	35	216	112	104	17	031	241200	1
788	788	411	399	129	78	51	15	36	270	165	105	17	031	241200	2
1857	1857	955	775	301	214	87	19	68	474	237	237	17	031	241300	1
1272	1272	636	756	166	111	55	10	45	590	441	149	17	031	241400	1
965	965	482	456	159	132	27	9	18	297	139	158	17	031	241400	2
976	976	516	488	164	138	26	7	19	324	170	154	17	031	241400	3
1382	1382	665	667	236	170	66	11	55	431	207	224	17	031	241400	4
1340	1340	713	597	254	187	67	25	42	343	188	155	17	031	241500	1
687	687	374	339	117	87	30	18	12	222	139	83	17	031	241500	2
845	845	455	433	124	96	28	15	13	309	154	155	17	031	241500	3
1403	1403	711	661	239	176	63	28	35	422	232	190	17	031	241600	1
2074	2074	1111	1007	317	198	119	39	80	690	382	308	17	031	241600	2
1555	1555	773	677	268	190	78	29	49	409	189	220	17	031	242000	1
1939	1939	1048	963	281	204	77	33	44	682	497	185	17	031	242000	2
1071	1071	544	514	191	74	117	23	94	323	242	81	17	031	242000	3
988	988	552	467	174	131	43	23	20	293	154	139	17	031	242100	1
1106	1106	553	564	204	158	46	13	33	360	223	137	17	031	242100	2
1554	1554	794	725	314	263	51	26	25	411	253	158	17	031	242100	3
1691	1691	842	852	273	212	61	25	36	579	345	234	17	031	242200	1
1899	1899	979	929	360	280	80	22	58	569	347	222	17	031	242200	2
1476	1476	717	754	243	190	53	15	38	511	310	201	17	031	242300	1
1764	1764	886	926	322	236	86	31	55	604	352	252	17	031	242300	2
1176	1176	581	619	201	138	63	15	48	418	249	169	17	031	242400	1
1588	1588	740	856	313	231	82	29	53	543	360	183	17	031	242400	2
1828	1828	918	813	389	215	174	51	123	424	299	125	17	031	242500	1
1610	1610	826	734	330	219	111	48	63	404	251	153	17	031	242500	2
1500	1500	750	630	324	152	172	38	134	306	216	90	17	031	242600	1
1676	1676	829	681	352	180	172	31	141	329	210	119	17	031	242600	2
1632	1632	815	739	334	211	123	36	87	405	247	158	17	031	242600	3
1023	1023	497	452	216	121	95	32	63	236	145	91	17	031	242600	4
2029	2029	996	702	459	213	246	49	197	243	143	100	17	031	242700	1
1436	1436	715	653	325	239	86	32	54	328	218	110	17	031	242800	1
1207	1207	583	613	240	169	71	23	48	373	266	107	17	031	242900	1
463	463	240	226	86	45	41	15	26	140	98	42	17	031	242900	2
899	899	485	394	202	132	70	26	44	192	116	76	17	031	243000	1
1305	1305	670	593	281	204	77	27	50	312	204	108	17	031	243000	2
1437	1437	732	579	302	210	92	47	45	277	178	99	17	031	243100	1
805	805	434	333	195	146	49	14	35	138	91	47	17	031	243100	2
1148	1148	598	473	227	155	72	32	40	246	163	83	17	031	243200	1
1022	1022	573	472	196	141	55	21	34	276	179	97	17	031	243200	2
820	820	425	409	143	99	44	18	26	266	171	95	17	031	243300	1
1566	1566	788	759	326	256	70	21	49	433	269	164	17	031	243300	2
1397	1397	775	586	268	151	117	38	79	318	208	110	17	031	243400	1
591	591	304	286	112	78	34	11	23	174	101	73	17	031	243400	2
1013	1013	537	528	208	157	51	26	25	320	227	93	17	031	243400	3
1153	1153	550	593	238	122	116	21	95	355	255	100	17	031	243500	1
1784	1784	959	990	379	327	52	24	28	611	409	202	17	031	243500	2
1442	1442	711	407	337	184	153	37	116	70	61	9	17	031	250200	1
1227	1227	593	400	295	126	169	31	138	105	89	16	17	031	250200	2
1384	1384	629	413	325	180	145	24	121	88	65	23	17	031	250300	1
1019	1019	477	335	238	100	138	26	112	97	80	17	17	031	250300	2
1640	1640	733	549	401	149	252	41	211	148	119	29	17	031	250300	3
682	682	302	240	180	62	118	22	96	60	50	10	17	031	250300	4
663	663	300	240	172	56	116	16	100	68	57	11	17	031	250400	1
1107	1107	508	352	269	114	155	27	128	83	69	14	17	031	250400	2
1393	1393	628	478	353	133	220	39	181	125	105	20	17	031	250400	3
1101	1101	488	399	266	109	157	37	120	133	117	16	17	031	250400	4
1623	1623	723	528	396	186	210	37	173	132	107	25	17	031	250400	5
1247	1247	600	420	321	234	87	20	67	99	75	24	17	031	250500	1
1466	1466	677	545	395	238	157	31	126	150	121	29	17	031	250500	2
910	910	424	313	238	170	68	14	54	75	58	17	17	031	250500	3
1085	1085	534	344	284	224	60	18	42	60	47	13	17	031	250500	4
768	768	365	281	200	148	52	12	40	81	62	19	17	031	250500	5
838	838	387	392	205	129	76	25	51	187	158	29	17	031	250500	6
1224	1224	578	477	319	218	101	24	77	158	128	30	17	031	250500	7
1010	1010	475	276	223	115	108	22	86	53	41	12	17	031	250600	1
1144	1144	554	347	271	109	162	39	123	76	64	12	17	031	250600	2
1222	1222	566	359	279	140	139	27	112	80	69	11	17	031	250600	3
1046	1046	495	321	239	112	127	27	100	82	66	16	17	031	250600	4
1238	1238	553	401	298	111	187	32	155	103	91	12	17	031	250700	1
1154	1154	518	433	305	87	218	34	184	128	113	15	17	031	250700	2
1048	1048	466	339	245	78	167	31	136	94	76	18	17	031	250700	3
1111	1111	486	369	264	85	179	25	154	105	89	16	17	031	250700	4
1547	1547	690	510	393	163	230	46	184	117	104	13	17	031	250700	5
1321	1321	602	392	298	113	185	28	157	94	78	16	17	031	250800	1
1167	1167	556	371	287	119	168	30	138	84	74	10	17	031	250800	2
1181	1181	527	351	247	76	171	24	147	104	89	15	17	031	251000	1
997	997	432	467	201	55	146	23	123	266	257	9	17	031	251100	1
1064	1064	474	330	243	69	174	39	135	87	71	16	17	031	251100	2
996	996	439	319	229	56	173	30	143	90	85	5	17	031	251100	3
1245	1245	559	382	300	88	212	21	191	82	62	20	17	031	251100	4
720	720	332	230	175	58	117	26	91	55	47	8	17	031	251200	1
893	893	418	254	207	79	128	24	104	47	39	8	17	031	251200	2
909	909	452	267	207	72	135	24	111	60	52	8	17	031	251200	3
1674	1674	792	413	347	145	202	30	172	66	58	8	17	031	251200	4
1015	1015	436	324	242	71	171	23	148	82	67	15	17	031	251300	1
832	832	383	276	197	51	146	24	122	79	68	11	17	031	251300	2
871	871	373	272	208	49	159	25	134	64	50	14	17	031	251300	3
921	921	452	310	231	89	142	22	120	79	69	10	17	031	251300	4
1282	1282	596	443	316	130	186	24	162	127	116	11	17	031	251300	5
746	746	366	241	174	51	123	30	93	67	59	8	17	031	251400	1
727	727	355	223	159	52	107	21	86	64	55	9	17	031	251400	2
1336	1336	598	490	322	105	217	36	181	168	133	35	17	031	251400	3
1174	1174	550	572	251	115	136	27	109	321	295	26	17	031	251400	4
954	954	444	259	210	51	159	35	124	49	41	8	17	031	251500	1
957	957	414	250	198	43	155	19	136	52	46	6	17	031	251500	2
1075	1075	490	353	230	53	177	31	146	123	96	27	17	031	251500	3
1798	1798	953	529	334	93	241	23	218	195	171	24	17	031	251500	4
1377	1377	633	408	317	84	233	43	190	91	74	17	17	031	251600	1
1105	1105	511	333	251	76	175	33	142	82	73	9	17	031	251600	2
1167	1167	530	368	278	83	195	36	159	90	67	23	17	031	251600	3
1495	1495	704	411	311	96	215	37	178	100	69	31	17	031	251700	1
1189	1189	496	403	285	44	241	35	206	118	91	27	17	031	251800	1
1007	1007	463	336	240	78	162	26	136	96	92	4	17	031	251800	2
981	981	450	321	224	67	157	24	133	97	78	19	17	031	251800	3
705	705	318	244	174	39	135	25	110	70	63	7	17	031	251800	4
1230	1230	552	393	293	76	217	39	178	100	78	22	17	031	251800	5
824	824	368	248	196	54	142	16	126	52	41	11	17	031	251900	1
1530	1530	712	485	350	96	254	42	212	135	106	29	17	031	251900	2
1244	1244	620	344	231	55	176	15	161	113	94	19	17	031	251900	3
2133	2133	956	761	478	93	385	54	331	283	230	53	17	031	251900	4
684	684	283	315	143	44	99	16	83	172	158	14	17	031	252000	1
2117	2117	894	838	478	129	349	49	300	360	316	44	17	031	252000	2
1679	1679	769	625	356	102	254	41	213	269	225	44	17	031	252000	3
1239	1239	545	520	245	62	183	16	167	275	250	25	17	031	252000	4
1370	1370	620	575	317	98	219	34	185	258	227	31	17	031	252101	1
1779	1779	766	604	423	139	284	38	246	181	149	32	17	031	252102	1
1475	1475	642	506	374	120	254	37	217	132	119	13	17	031	252102	2
1933	1933	825	640	465	122	343	47	296	175	155	20	17	031	252102	3
1251	1251	574	387	300	90	210	37	173	87	70	17	17	031	252102	4
806	806	360	296	189	49	140	13	127	107	94	13	17	031	252201	1
759	759	333	196	136	35	101	10	91	60	49	11	17	031	252201	2
1388	1388	634	478	332	123	209	24	185	146	124	22	17	031	252201	3
965	965	456	326	229	70	159	30	129	97	80	17	17	031	252202	1
981	981	418	340	251	48	203	28	175	89	79	10	17	031	252202	2
969	969	499	347	224	71	153	32	121	123	108	15	17	031	252202	3
568	568	245	198	137	28	109	22	87	61	57	4	17	031	252202	4
1126	1126	518	374	269	74	195	32	163	105	88	17	17	031	252202	5
1248	1248	596	594	220	71	149	13	136	374	352	22	17	031	260100	1
1136	1136	533	322	255	68	187	35	152	67	56	11	17	031	260200	1
1564	1564	747	523	343	82	261	43	218	180	154	26	17	031	260300	1
1271	1271	604	410	293	81	212	44	168	117	97	20	17	031	260400	1
1934	1934	874	593	447	115	332	51	281	146	126	20	17	031	260500	1
1108	1108	500	319	248	63	185	37	148	71	57	14	17	031	260600	1
1370	1370	632	426	319	95	224	41	183	107	97	10	17	031	260600	2
747	747	333	222	167	29	138	18	120	55	42	13	17	031	260700	1
1285	1285	604	387	294	76	218	46	172	93	73	20	17	031	260700	2
1266	1266	595	474	269	63	206	42	164	205	173	32	17	031	260800	1
1273	1273	573	414	290	77	213	38	175	124	95	29	17	031	260800	2
914	914	435	253	195	34	161	19	142	58	49	9	17	031	260900	1
566	566	257	171	129	27	102	14	88	42	31	11	17	031	260900	2
1021	1021	457	355	261	76	185	26	159	94	76	18	17	031	261000	1
1298	1298	562	412	299	76	223	28	195	113	92	21	17	031	261000	2
1689	1689	781	577	358	64	294	28	266	219	200	19	17	031	270500	1
1170	1170	532	349	254	71	183	14	169	95	79	16	17	031	271200	1
1045	1045	454	351	254	48	206	28	178	97	82	15	17	031	271300	1
1527	1527	699	527	355	77	278	31	247	172	139	33	17	031	271400	1
1397	1397	648	461	349	112	237	48	189	112	99	13	17	031	271500	1
970	970	448	318	241	53	188	29	159	77	65	12	17	031	271800	1
3700	3700	1882	2339	694	628	66	22	44	1645	1246	399	17	031	280100	1
1172	1172	584	777	199	182	17	7	10	578	459	119	17	031	280100	2
1366	1366	538	500	292	66	226	23	203	208	170	38	17	031	280400	1
755	755	358	291	154	45	109	10	99	137	125	12	17	031	280800	1
942	942	404	318	238	47	191	10	181	80	65	15	17	031	280900	1
1347	1347	734	837	257	228	29	13	16	580	437	143	17	031	281900	1
1558	1558	774	1011	217	180	37	12	25	794	550	244	17	031	281900	2
1939	1939	962	1289	309	266	43	16	27	980	765	215	17	031	281900	3
1049	1049	533	376	227	110	117	24	93	149	78	71	17	031	282700	1
1300	1300	618	517	300	150	150	28	122	217	138	79	17	031	282700	2
1691	1691	872	694	330	210	120	36	84	364	200	164	17	031	282800	1
1231	1231	541	514	275	83	192	24	168	239	166	73	17	031	283100	1
1472	1472	663	758	226	163	63	10	53	532	308	224	17	031	283100	2
1664	1664	809	688	362	209	153	28	125	326	222	104	17	031	283200	1
766	766	328	291	183	65	118	13	105	108	77	31	17	031	283800	1
2922	2922	1379	1340	630	376	254	46	208	710	541	169	17	031	283800	2
1075	1075	502	353	249	40	209	33	176	104	92	12	17	031	290900	1
1003	1003	444	316	233	55	178	28	150	83	65	18	17	031	290900	2
1170	1170	527	388	279	82	197	38	159	109	83	26	17	031	290900	3
1282	1282	557	403	321	85	236	30	206	82	63	19	17	031	290900	4
1166	1166	522	378	274	45	229	28	201	104	93	11	17	031	291200	1
1074	1074	462	330	252	49	203	27	176	78	68	10	17	031	291200	2
1055	1055	539	325	225	117	108	30	78	100	70	30	17	031	291600	1
869	869	383	276	194	46	148	15	133	82	68	14	17	031	292200	1
1289	1289	589	425	308	98	210	33	177	117	91	26	17	031	292200	2
803	803	369	263	188	45	143	25	118	75	61	14	17	031	292200	3
1005	1005	480	312	234	64	170	21	149	78	65	13	17	031	292400	1
1263	1263	583	420	286	84	202	27	175	134	109	25	17	031	292400	2
1332	1332	602	381	288	69	219	38	181	93	71	22	17	031	292500	1
1310	1310	574	459	330	104	226	42	184	129	106	23	17	031	292500	2
983	983	445	385	257	81	176	44	132	128	113	15	17	031	292500	3
515	515	227	167	117	32	85	16	69	50	42	8	17	031	292500	4
809	809	401	220	175	89	86	20	66	45	31	14	17	031	300500	1
2448	2448	1393	640	510	311	199	105	94	130	72	58	17	031	300500	2
1388	1388	695	353	291	127	164	42	122	62	46	16	17	031	300600	1
1824	1824	966	478	383	242	141	44	97	95	61	34	17	031	300600	2
2353	2353	1185	584	492	273	219	88	131	92	56	36	17	031	300700	1
1334	1334	701	351	275	171	104	41	63	76	41	35	17	031	300700	2
1507	1507	808	376	329	193	136	57	79	47	34	13	17	031	300700	3
2195	2195	1159	544	455	251	204	73	131	89	58	31	17	031	300800	1
2415	2415	1280	649	516	302	214	74	140	133	90	43	17	031	300800	2
1977	1977	1031	496	410	252	158	62	96	86	55	31	17	031	300900	1
2000	2000	1046	542	438	263	175	60	115	104	71	33	17	031	300900	2
1073	1073	542	277	236	133	103	38	65	41	22	19	17	031	300900	3
1264	1264	666	349	261	150	111	49	62	88	62	26	17	031	301100	1
1353	1353	683	381	290	173	117	38	79	91	60	31	17	031	301100	2
1347	1347	707	371	282	171	111	39	72	89	57	32	17	031	301200	1
674	674	321	195	148	76	72	17	55	47	40	7	17	031	301200	2
1991	1991	1043	546	446	271	175	62	113	100	73	27	17	031	301200	3
2147	2147	1138	567	464	272	192	67	125	103	59	44	17	031	301600	1
2507	2507	1305	635	540	333	207	94	113	95	64	31	17	031	301600	2
1376	1376	772	366	293	163	130	68	62	73	49	24	17	031	301701	1
1413	1413	736	364	298	190	108	44	64	66	45	21	17	031	301701	2
1592	1592	885	406	329	208	121	60	61	77	42	35	17	031	301701	3
1225	1225	649	300	267	189	78	40	38	33	25	8	17	031	301702	1
1524	1524	771	371	324	219	105	38	67	47	35	12	17	031	301702	2
1296	1296	664	340	284	175	109	39	70	56	41	15	17	031	301702	3
1250	1250	642	326	276	187	89	38	51	50	40	10	17	031	301801	1
2755	2755	1425	706	608	398	210	79	131	98	61	37	17	031	301801	2
809	809	421	209	171	111	60	26	34	38	26	12	17	031	301802	1
1372	1372	704	377	307	169	138	58	80	70	46	24	17	031	301802	2
1337	1337	714	339	282	176	106	50	56	57	35	22	17	031	301802	3
1746	1746	921	429	375	243	132	52	80	54	37	17	17	031	301803	1
2542	2542	1328	622	547	351	196	85	111	75	49	26	17	031	301803	2
1069	1069	526	275	242	155	87	36	51	33	20	13	17	031	301803	3
674	674	379	263	122	73	49	20	29	141	87	54	17	031	310200	1
662	662	355	309	119	81	38	13	25	190	125	65	17	031	310200	2
1697	1697	882	644	335	200	135	38	97	309	199	110	17	031	310300	1
1332	1332	674	527	284	164	120	31	89	243	164	79	17	031	310400	1
1700	1700	889	559	347	213	134	56	78	212	144	68	17	031	310500	1
2150	2150	1116	876	404	220	184	70	114	472	347	125	17	031	310600	1
1743	1743	976	614	334	176	158	71	87	280	174	106	17	031	310600	2
1975	1975	1087	665	352	190	162	57	105	313	203	110	17	031	310600	3
1692	1692	941	602	337	202	135	58	77	265	184	81	17	031	310700	1
1048	1048	530	356	213	117	96	32	64	143	88	55	17	031	310800	1
1117	1117	568	351	234	122	112	49	63	117	60	57	17	031	310800	2
2351	2351	1217	710	506	322	184	55	129	204	129	75	17	031	310800	3
1738	1738	909	560	378	228	150	56	94	182	125	57	17	031	310900	1
1557	1557	821	503	346	215	131	52	79	157	106	51	17	031	310900	2
1828	1828	1010	586	378	212	166	70	96	208	137	71	17	031	310900	3
3018	3018	1394	1701	662	586	76	32	44	1039	892	147	17	031	320100	1
2297	2297	1190	1482	381	316	65	26	39	1101	835	266	17	031	320100	2
1346	1346	720	943	192	170	22	7	15	751	601	150	17	031	320100	3
4187	4187	2019	2554	954	832	122	31	91	1600	1346	254	17	031	320100	4
2518	2518	1146	302	129	112	17	7	10	173	150	23	17	031	320400	1
1934	1934	864	1218	354	294	60	16	44	864	668	196	17	031	320600	1
2322	2322	1099	1062	343	285	58	19	39	719	552	167	17	031	320600	2
3426	3426	1644	2094	701	568	133	45	88	1393	1099	294	17	031	330100	1
4356	4356	2201	2375	813	672	141	55	86	1562	1203	359	17	031	330100	2
5756	5756	2751	3555	1215	1019	196	64	132	2340	1989	351	17	031	330100	3
3197	3197	1412	1727	730	402	328	36	292	997	815	182	17	031	330100	4
1137	1137	495	600	263	133	130	13	117	337	317	20	17	031	330200	1
2669	2669	1281	1221	684	595	89	27	62	537	420	117	17	031	330200	2
1786	1786	873	686	436	333	103	33	70	250	197	53	17	031	340300	1
1900	1900	972	695	442	319	123	48	75	253	172	81	17	031	340400	1
1544	1544	791	860	310	219	91	32	59	550	454	96	17	031	340500	1
907	907	356	385	200	32	168	14	154	185	179	6	17	031	340600	1
879	879	442	556	108	57	51	12	39	448	346	102	17	031	350100	1
1265	1265	569	882	195	124	71	17	54	687	617	70	17	031	350100	2
389	389	150	150	83	13	70	2	68	67	58	9	17	031	350400	1
589	589	232	288	159	44	115	20	95	129	112	17	17	031	351000	1
731	731	298	471	126	36	90	15	75	345	297	48	17	031	351000	2
1947	1947	870	1158	338	177	161	25	136	820	661	159	17	031	351000	3
1910	1910	733	780	520	58	462	29	433	260	232	28	17	031	351100	1
50	50	21	13	9	1	8	0	8	4	2	2	17	031	351100	2
0	0	0	0	0	0	0	0	0	0	0	0	17	031	351100	3
1437	1437	618	685	289	47	242	19	223	396	369	27	17	031	351400	1
0	0	0	0	0	0	0	0	0	0	0	0	17	031	351500	1
255	255	117	100	52	14	38	2	36	48	36	12	17	031	351500	2
1443	1443	552	602	351	56	295	25	270	251	229	22	17	031	360200	1
1924	1924	900	979	393	150	243	38	205	586	545	41	17	031	380100	1
351	351	131	187	76	24	52	4	48	111	94	17	17	031	380200	1
1329	1329	450	910	240	108	132	15	117	670	641	29	17	031	380200	2
752	752	306	288	205	25	180	11	169	83	80	3	17	031	380500	1
1243	1243	592	489	243	63	180	39	141	246	219	27	17	031	380700	1
651	651	255	303	142	46	96	15	81	161	141	20	17	031	381200	1
1516	1516	624	717	362	96	266	47	219	355	322	33	17	031	381200	2
1612	1612	744	592	354	85	269	43	226	238	192	46	17	031	381400	1
237	237	90	109	54	19	35	0	35	55	51	4	17	031	381500	1
0	0	0	0	0	0	0	0	0	0	0	0	17	031	381700	1
710	710	349	325	139	46	93	17	76	186	162	24	17	031	381800	1
478	478	228	266	71	24	47	8	39	195	174	21	17	031	381800	2
583	583	249	266	139	50	89	9	80	127	115	12	17	031	381900	1
712	712	302	288	169	57	112	16	96	119	106	13	17	031	381900	2
1268	1268	545	520	334	126	208	29	179	186	162	24	17	031	390100	1
1007	1007	415	465	239	84	155	27	128	226	204	22	17	031	390200	1
833	833	377	354	209	103	106	8	98	145	129	16	17	031	390200	2
812	812	326	448	161	35	126	10	116	287	272	15	17	031	390300	1
1931	1931	876	914	385	100	285	33	252	529	474	55	17	031	390300	2
1255	1255	552	565	303	94	209	28	181	262	233	29	17	031	390400	1
1679	1679	695	913	289	98	191	34	157	624	596	28	17	031	390400	2
1598	1598	711	746	373	181	192	27	165	373	300	73	17	031	390500	1
812	812	337	391	217	115	102	15	87	174	165	9	17	031	390600	1
1054	1054	498	472	250	200	50	14	36	222	173	49	17	031	390600	2
1450	1450	529	976	315	215	100	14	86	661	626	35	17	031	390700	1
1444	1444	542	805	328	145	183	22	161	477	452	25	17	031	390700	2
2698	2698	1212	1610	466	288	178	31	147	1144	848	296	17	031	390700	3
1567	1567	699	550	339	81	258	32	226	211	176	35	17	031	400300	1
1296	1296	556	487	291	61	230	21	209	196	171	25	17	031	400400	1
659	659	280	267	153	40	113	19	94	114	99	15	17	031	400400	2
1176	1176	462	433	272	56	216	25	191	161	140	21	17	031	400500	1
1082	1082	478	366	253	57	196	24	172	113	78	35	17	031	400500	2
915	915	410	381	203	40	163	30	133	178	140	38	17	031	400800	1
1786	1786	726	685	434	53	381	29	352	251	231	20	17	031	400800	2
648	648	344	373	120	90	30	12	18	253	214	39	17	031	410100	1
1154	1154	558	724	228	123	105	33	72	496	433	63	17	031	410100	2
1443	1443	707	613	205	155	50	12	38	408	353	55	17	031	410200	1
1272	1272	601	545	234	172	62	10	52	311	188	123	17	031	410500	1
1285	1285	554	698	255	77	178	19	159	443	353	90	17	031	410500	2
1313	1313	629	636	258	188	70	17	53	378	276	102	17	031	410600	1
1014	1014	497	453	169	138	31	9	22	284	177	107	17	031	410600	2
2154	2154	1104	1104	395	297	98	28	70	709	517	192	17	031	410700	1
1007	1007	550	609	157	95	62	18	44	452	373	79	17	031	410800	1
1655	1655	736	1009	318	210	108	20	88	691	582	109	17	031	410800	2
736	736	352	406	155	103	52	14	38	251	210	41	17	031	410900	1
570	570	265	381	89	61	28	5	23	292	253	39	17	031	410900	2
1532	1532	719	792	324	256	68	9	59	468	398	70	17	031	410900	3
1199	1199	491	845	171	133	38	7	31	674	598	76	17	031	411000	1
559	559	256	258	94	78	16	4	12	164	147	17	17	031	411000	2
1551	1551	713	843	219	155	64	12	52	624	512	112	17	031	411000	3
1006	1006	469	496	260	227	33	8	25	236	197	39	17	031	411100	1
